asin,is_sponsored,brand,name,url,thumbnail,rating,total_ratings,price,list_price,price_per_unit,typical_price,currency,currency_symbol,offer_info,is_prime,shipping_info,retailer_badge,seller_info,more_buying_choices,past_month_bought
,True,,"dreame X40 Ultra Robotic Vacuum with Removable & Liftable Mop, 12,000Pa Suction, Side Brush Extensive Cleaning, 158°F Mop & Washboard Self Cleaning, Auto-Empty, Auto Refill, liftable Brushes ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDM0ODYxMDEyNzcxNDM4OjE3MzEzMjgzNTg6c3BfYnRmOjMwMDM2NzA3MzAzMDUwMjo6MDo6&url=%2Fdreame-Removable-Extensive-Washboard-Auto-Empty%2Fdp%2FB0CXDXKSXP%2Fref%3Dsr_1_2213_sspa%3Fcrid%3DWSOHSHKD8GOS%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328358%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/715PiEJ-NGL._AC_UY218_.jpg,,139.0,1899.99,,,,USD,$,$500.00 off coupon appliedSave $500.00with coupon,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14', '$500.00 off coupon appliedSave $500.00with coupon']",,,,300+
,True,,"dreame X30 Ultra Robot Vacuum and Mop Combo, 8300Pa Suction, Mop Extend and Mop Self Cleaning with 140°F Water, Removable & Liftable Mop, Self Refilling, Mop Self Drying, Smart Carpet Cleaning ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDM0ODYxMDEyNzcxNDM4OjE3MzEzMjgzNTg6c3BfYnRmOjMwMDQ5NDE1NzU5NDIwMjo6MDo6&url=%2Fdreame-Cleaning-Removable-Liftable-Refilling%2Fdp%2FB0CQL4SPWX%2Fref%3Dsr_1_2214_sspa%3Fcrid%3DWSOHSHKD8GOS%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328358%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/71fZN6HT7aL._AC_UY218_.jpg,,94.0,999.99,1399.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13']",Limited time deal,,,50+
,True,,"Lefant Robot Vacuum Cleaner, Strong Suction, 120 Mins Runtime, Slim, Low Noise, Automatic Self-Charging, Wi-Fi/App/Alexa Control, Ideal for Pet Hair Hard Floor and Daily Cleaning, M210 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NjU0NzY4MDcxNTM4NDI1OjE3MzEzMjgzNjc6c3BfYXRmX25leHQ6MzAwMTE5MjgzNzQ4MTAyOjowOjo&url=%2FLefant-M210-Cleaner-Automatic-Self-Charging%2Fdp%2FB08R9LK9K3%2Fref%3Dsr_1_2225_sspa%3Fcrid%3DFUUCTOXGP1AG%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328367%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61SeSmghSVL._AC_UY218_.jpg,,13876.0,88.88,199.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",Limited time deal,,,2K+
,True,,Dyson 360 Vis Nav Robot Vacuum ,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NjU0NzY4MDcxNTM4NDI1OjE3MzEzMjgzNjc6c3BfYXRmX25leHQ6MzAwMTUzNjQ0Mzc3NDAyOjowOjo&url=%2FDyson-360-Vis-Robot-Vacuum%2Fdp%2FB0CT95LTCJ%2Fref%3Dsr_1_2226_sspa%3Fcrid%3DFUUCTOXGP1AG%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328367%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2226-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/71yUXv1qt0L._AC_UY218_.jpg,,64.0,1199.0,,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13']",,,,100+
,True,,"OKP Robot Vacuum Cleaner 2500Pa, 120 Min Runtime, Robotic Vacuum Cleaner with Schedule, WiFi/App/Alexa, Self-Charging, Slim Design, Quiet, Perfect for Hard Floors, Pet Hair, Carpets, K5 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NjU0NzY4MDcxNTM4NDI1OjE3MzEzMjgzNjc6c3BfbXRmOjMwMDA0ODYzMDk3MzAwMjo6MDo6&url=%2FOKP-Personalized-Recommendations-Self-Charging-Compatible%2Fdp%2FB09CGB62LK%2Fref%3Dsr_1_2227_sspa%3Fcrid%3DFUUCTOXGP1AG%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328367%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2227-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61oOsLUuZCL._AC_UY218_.jpg,,4981.0,99.99,,,209.99,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",Limited time deal,,,100+
,True,,"eufy S1 with All-in-One Station, Floor Washing Robot Vacuum and Mop Combo, 8,000 Pa Suction, Smart Obstacle Avoidance, Multi-Level Mapping, Mop Auto-Retraction, Perfect for Pet Hair ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NjU0NzY4MDcxNTM4NDI1OjE3MzEzMjgzNjc6c3BfbXRmOjMwMDQ4OTUyMDc1MDUwMjo6MDo6&url=%2Feufy-Obstacle-Avoidance-Multi-Level-Auto-Retraction%2Fdp%2FB0DBHGPNVB%2Fref%3Dsr_1_2228_sspa%3Fcrid%3DFUUCTOXGP1AG%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328367%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2228-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/51oOvEzwsXL._AC_UY218_.jpg,,173.0,1299.99,,,,USD,$,Join Prime to buy this item at $999.99,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13', 'Join Prime to buy this item at $999.99']",,,,
,True,,"OKP Life K2 Robot Vacuum Cleaner 1800 mAh, Blue ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NjU0NzY4MDcxNTM4NDI1OjE3MzEzMjgzNjc6c3BfYnRmOjMwMDUxOTEyMjY4MDQwMjo6MDo6&url=%2FOKP-K2-Robot-Vacuum-Cleaner%2Fdp%2FB08P2T2NXH%2Fref%3Dsr_1_2229_sspa%3Fcrid%3DFUUCTOXGP1AG%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328367%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2229-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/61dAEVab8vL._AC_UY218_.jpg,,14835.0,167.99,189.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14']",,,,300+
,True,,"Lefant Robot Vacuum Cleaner Slim Quiet,2200Pa Powerful Suction,120 Mins Runtime,6 Cleaning Modes,Wi-Fi/App/Alexa,Self-Charging Pet Hair Robotic Vacuum Ideal for Hard Floor,Low-Pile Carpet,M210 Pro ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NjU0NzY4MDcxNTM4NDI1OjE3MzEzMjgzNjc6c3BfYnRmOjMwMDM3ODY3OTYzNTgwMjo6MDo6&url=%2FLefant-Powerful-Cleaning-Self-Charging-Low-Pile%2Fdp%2FB0CYT1MLKX%2Fref%3Dsr_1_2230_sspa%3Fcrid%3DFUUCTOXGP1AG%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328367%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2230-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/61CFpLTgHAL._AC_UY218_.jpg,,1956.0,99.99,,,117.99,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13']",Limited time deal,,,100+
,True,,"Lefant Robot Vacuum Cleaner, Strong Suction, 120 Mins Runtime, Slim, Low Noise, Automatic Self-Charging, Wi-Fi/App/Alexa Control, Ideal for Pet Hair Hard Floor and Daily Cleaning, M210 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDk5NjAyNDQ5MzQzODcxOjE3MzEzMjgzNzU6c3BfYXRmX25leHQ6MzAwMTE5MjgzNzQ4MTAyOjowOjo&url=%2FLefant-M210-Cleaner-Automatic-Self-Charging%2Fdp%2FB08R9LK9K3%2Fref%3Dsr_1_2241_sspa%3Fcrid%3DCQLXOEYRQ6N5%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328375%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61SeSmghSVL._AC_UY218_.jpg,,13876.0,88.88,199.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",Limited time deal,,,2K+
,True,,Dyson 360 Vis Nav Robot Vacuum ,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDk5NjAyNDQ5MzQzODcxOjE3MzEzMjgzNzU6c3BfYXRmX25leHQ6MzAwMTUzNjQ0Mzc3NDAyOjowOjo&url=%2FDyson-360-Vis-Robot-Vacuum%2Fdp%2FB0CT95LTCJ%2Fref%3Dsr_1_2242_sspa%3Fcrid%3DCQLXOEYRQ6N5%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328375%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/71yUXv1qt0L._AC_UY218_.jpg,,64.0,1199.0,,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13']",,,,100+
,True,,"OKP Robot Vacuum Cleaner 2500Pa, 120 Min Runtime, Robotic Vacuum Cleaner with Schedule, WiFi/App/Alexa, Self-Charging, Slim Design, Quiet, Perfect for Hard Floors, Pet Hair, Carpets, K5 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDk5NjAyNDQ5MzQzODcxOjE3MzEzMjgzNzU6c3BfbXRmOjMwMDA0ODYzMDk3MzAwMjo6MDo6&url=%2FOKP-Personalized-Recommendations-Self-Charging-Compatible%2Fdp%2FB09CGB62LK%2Fref%3Dsr_1_2243_sspa%3Fcrid%3DCQLXOEYRQ6N5%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328375%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2243-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61oOsLUuZCL._AC_UY218_.jpg,,4981.0,99.99,,,209.99,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13']",Limited time deal,,,100+
,True,,"eufy S1 with All-in-One Station, Floor Washing Robot Vacuum and Mop Combo, 8,000 Pa Suction, Smart Obstacle Avoidance, Multi-Level Mapping, Mop Auto-Retraction, Perfect for Pet Hair ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDk5NjAyNDQ5MzQzODcxOjE3MzEzMjgzNzU6c3BfbXRmOjMwMDQ4OTUyMDc1MDUwMjo6MDo6&url=%2Feufy-Obstacle-Avoidance-Multi-Level-Auto-Retraction%2Fdp%2FB0DBHGPNVB%2Fref%3Dsr_1_2244_sspa%3Fcrid%3DCQLXOEYRQ6N5%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328375%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2244-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/51oOvEzwsXL._AC_UY218_.jpg,,173.0,1299.99,,,,USD,$,Join Prime to buy this item at $999.99,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13', 'Join Prime to buy this item at $999.99']",,,,
,True,,"ILIFE V3s Pro Robot Vacuum Cleaner, Tangle-free Suction , Slim, Automatic Self-Charging Robotic Vacuum Cleaner, Daily Schedule Cleaning, Ideal For Pet Hair，Hard Floor and Low Pile Carpet,Pearl White ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDk5NjAyNDQ5MzQzODcxOjE3MzEzMjgzNzU6c3BfYnRmOjMwMDA4ODgwNTUxOTkwMjo6MDo6&url=%2FILIFE-Robotic-Powerful-Tangle-free-Planning%2Fdp%2FB06Y56NDF4%2Fref%3Dsr_1_2245_sspa%3Fcrid%3DCQLXOEYRQ6N5%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328375%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/51ohDLYtzDL._AC_UY218_.jpg,,23308.0,159.99,,,,USD,$,$50.00 off coupon appliedSave $50.00with coupon,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13', '$50.00 off coupon appliedSave $50.00with coupon']",,,,600+
,True,,"OKP Life K2 Robot Vacuum Cleaner 1800 mAh, Blue ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDk5NjAyNDQ5MzQzODcxOjE3MzEzMjgzNzU6c3BfYnRmOjMwMDUxOTEyMjY4MDQwMjo6MDo6&url=%2FOKP-K2-Robot-Vacuum-Cleaner%2Fdp%2FB08P2T2NXH%2Fref%3Dsr_1_2246_sspa%3Fcrid%3DCQLXOEYRQ6N5%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328375%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/61dAEVab8vL._AC_UY218_.jpg,,14835.0,167.99,189.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryFri, Nov 15']",,,,300+
,True,,"Lefant Robot Vacuum Cleaner, Strong Suction, 120 Mins Runtime, Slim, Low Noise, Automatic Self-Charging, Wi-Fi/App/Alexa Control, Ideal for Pet Hair Hard Floor and Daily Cleaning, M210 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTExMzI0NzQ0MDUzNDg6MTczMTMyODM4MjpzcF9hdGZfbmV4dDozMDAxMTkyODM3NDgxMDI6OjA6Og&url=%2FLefant-M210-Cleaner-Automatic-Self-Charging%2Fdp%2FB08R9LK9K3%2Fref%3Dsr_1_2257_sspa%3Fcrid%3DFXMD62TNPCZG%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328382%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61SeSmghSVL._AC_UY218_.jpg,,13876.0,88.88,199.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13']",Limited time deal,,,2K+
,True,,"OKP Robot Vacuum Cleaner 2500Pa, 120 Min Runtime, Robotic Vacuum Cleaner with Schedule, WiFi/App/Alexa, Self-Charging, Slim Design, Quiet, Perfect for Hard Floors, Pet Hair, Carpets, K5 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTExMzI0NzQ0MDUzNDg6MTczMTMyODM4MjpzcF9hdGZfbmV4dDozMDAxNDczMzQ0Mjc4MDI6OjA6Og&url=%2FOKP-Personalized-Recommendations-Self-Charging-Compatible%2Fdp%2FB09CGB62LK%2Fref%3Dsr_1_2258_sspa%3Fcrid%3DFXMD62TNPCZG%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328382%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61oOsLUuZCL._AC_UY218_.jpg,,4981.0,99.99,,,209.99,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13']",Limited time deal,,,100+
,True,,"eufy S1 with All-in-One Station, Floor Washing Robot Vacuum and Mop Combo, 8,000 Pa Suction, Smart Obstacle Avoidance, Multi-Level Mapping, Mop Auto-Retraction, Perfect for Pet Hair ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTExMzI0NzQ0MDUzNDg6MTczMTMyODM4MjpzcF9tdGY6MzAwNDg5NTIwNzUwNTAyOjowOjo&url=%2Feufy-Obstacle-Avoidance-Multi-Level-Auto-Retraction%2Fdp%2FB0DBHGPNVB%2Fref%3Dsr_1_2259_sspa%3Fcrid%3DFXMD62TNPCZG%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328382%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2259-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/51oOvEzwsXL._AC_UY218_.jpg,,173.0,1299.99,,,,USD,$,Join Prime to buy this item at $999.99,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13', 'Join Prime to buy this item at $999.99']",,,,
,True,,Dyson 360 Vis Nav Robot Vacuum ,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTExMzI0NzQ0MDUzNDg6MTczMTMyODM4MjpzcF9tdGY6MzAwMTUzNjQ0Mzc3NDAyOjowOjo&url=%2FDyson-360-Vis-Robot-Vacuum%2Fdp%2FB0CT95LTCJ%2Fref%3Dsr_1_2260_sspa%3Fcrid%3DFXMD62TNPCZG%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328382%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2260-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71yUXv1qt0L._AC_UY218_.jpg,,64.0,1199.0,,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",,,,100+
,True,,"OKP Life K2 Robot Vacuum Cleaner 1800 mAh, Blue ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTExMzI0NzQ0MDUzNDg6MTczMTMyODM4MjpzcF9idGY6MzAwNTE5MTIyNjgwNDAyOjowOjo&url=%2FOKP-K2-Robot-Vacuum-Cleaner%2Fdp%2FB08P2T2NXH%2Fref%3Dsr_1_2261_sspa%3Fcrid%3DFXMD62TNPCZG%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328382%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/61dAEVab8vL._AC_UY218_.jpg,,14835.0,167.99,189.99,,,USD,$,,False,"['FREE deliverySun, Nov 17', 'Or fastest deliveryFri, Nov 15']",,,,300+
,True,,"OKP K3 Robot Vacuum Cleaner Self-Charging Robotic Vacuum Cleaner with 2000Pa Strong Suction Voice Control for Hardfloor and Carpet,Blue ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTExMzI0NzQ0MDUzNDg6MTczMTMyODM4MjpzcF9idGY6MzAwMjE2MjkxMjA3MjAyOjowOjo&url=%2FOKP-Cleaner-WiFi-Connected-Self-Charging-Hardfloor%2Fdp%2FB0915YCWD3%2Fref%3Dsr_1_2262_sspa%3Fcrid%3DFXMD62TNPCZG%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328382%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/81L27fi5fYL._AC_UY218_.jpg,,3248.0,99.99,,,,USD,$,Join Prime to buy this item at $69.99,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13', 'Join Prime to buy this item at $69.99']",,,,200+
,True,,Dyson 360 Vis Nav Robot Vacuum ,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMjgyNTY5MTM1MTY3NjQyOjE3MzEzMjgzODg6c3BfYXRmX25leHQ6MzAwMTUzNjQ0Mzc3NDAyOjowOjo&url=%2FDyson-360-Vis-Robot-Vacuum%2Fdp%2FB0CT95LTCJ%2Fref%3Dsr_1_2273_sspa%3Fcrid%3D6XIWUSMPYX9V%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328387%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2273-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/71yUXv1qt0L._AC_UY218_.jpg,,64.0,1199.0,,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",,,,100+
,True,,"Lefant Robot Vacuum Cleaner, Strong Suction, 120 Mins Runtime, Slim, Low Noise, Automatic Self-Charging, Wi-Fi/App/Alexa Control, Ideal for Pet Hair Hard Floor and Daily Cleaning, M210 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMjgyNTY5MTM1MTY3NjQyOjE3MzEzMjgzODg6c3BfYXRmX25leHQ6MzAwMTE5MjgzNzQ4MTAyOjowOjo&url=%2FLefant-M210-Cleaner-Automatic-Self-Charging%2Fdp%2FB08R9LK9K3%2Fref%3Dsr_1_2274_sspa%3Fcrid%3D6XIWUSMPYX9V%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328387%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2274-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61SeSmghSVL._AC_UY218_.jpg,,13876.0,88.88,199.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",Limited time deal,,,2K+
,True,,"eufy S1 with All-in-One Station, Floor Washing Robot Vacuum and Mop Combo, 8,000 Pa Suction, Smart Obstacle Avoidance, Multi-Level Mapping, Mop Auto-Retraction, Perfect for Pet Hair ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMjgyNTY5MTM1MTY3NjQyOjE3MzEzMjgzODg6c3BfbXRmOjMwMDQ4OTUyMDc1MDUwMjo6MDo6&url=%2Feufy-Obstacle-Avoidance-Multi-Level-Auto-Retraction%2Fdp%2FB0DBHGPNVB%2Fref%3Dsr_1_2275_sspa%3Fcrid%3D6XIWUSMPYX9V%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328387%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2275-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/51oOvEzwsXL._AC_UY218_.jpg,,173.0,1299.99,,,,USD,$,Join Prime to buy this item at $999.99,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryThu, Nov 14', 'Join Prime to buy this item at $999.99']",,,,
,True,,"OKP Life K2 Robot Vacuum Cleaner 1800 mAh, Blue ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMjgyNTY5MTM1MTY3NjQyOjE3MzEzMjgzODg6c3BfbXRmOjMwMDUxOTEyMjY4MDQwMjo6MDo6&url=%2FOKP-K2-Robot-Vacuum-Cleaner%2Fdp%2FB08P2T2NXH%2Fref%3Dsr_1_2276_sspa%3Fcrid%3D6XIWUSMPYX9V%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328387%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2276-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61dAEVab8vL._AC_UY218_.jpg,,14835.0,167.99,189.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13']",,,,300+
,True,,"OKP Robot Vacuum Cleaner 2500Pa, 120 Min Runtime, Robotic Vacuum Cleaner with Schedule, WiFi/App/Alexa, Self-Charging, Slim Design, Quiet, Perfect for Hard Floors, Pet Hair, Carpets, K5 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMjgyNTY5MTM1MTY3NjQyOjE3MzEzMjgzODg6c3BfYnRmOjMwMDA0ODYzMDk3MzAwMjo6MDo6&url=%2FOKP-Personalized-Recommendations-Self-Charging-Compatible%2Fdp%2FB09CGB62LK%2Fref%3Dsr_1_2277_sspa%3Fcrid%3D6XIWUSMPYX9V%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328387%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2277-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/61oOsLUuZCL._AC_UY218_.jpg,,4981.0,99.99,,,209.99,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",Limited time deal,,,100+
,True,,"V3 Robot Vacuum and Mop Combo,Self-Charging,5000pa Strong Suction,WiFi/Alexa/App Control,3 in 1 Ultra-Slim Robotic Vacuum Cleaners for Hard Floors,Pet Hair and Low Pile Carpets ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMjgyNTY5MTM1MTY3NjQyOjE3MzEzMjgzODg6c3BfYnRmOjMwMDUzMjY4MjczNjAwMjo6MDo6&url=%2FKipvvo-V3-Self-Charging-Ultra-Slim-Cleaners%2Fdp%2FB0DG2P27V3%2Fref%3Dsr_1_2278_sspa%3Fcrid%3D6XIWUSMPYX9V%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731328387%26sprefix%3Dro%252Caps%252C292%26sr%3D8-2278-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/81FTSQ4ThgL._AC_UY218_.jpg,,24.0,126.99,,,,USD,$,$27.00 off coupon appliedSave $27.00with coupon,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13', '$27.00 off coupon appliedSave $27.00with coupon']",,,,
